iso2c,country,inflation_rate,year
KZ,Kazakhstan,14.3610942386248,2016
KZ,Kazakhstan,6.67828585615241,2015
KZ,Kazakhstan,6.84944977003356,2014
KZ,Kazakhstan,5.94283871648423,2013
KZ,Kazakhstan,5.19568369035065,2012
KZ,Kazakhstan,8.45290466176796,2011
KZ,Kazakhstan,7.40046356341409,2010
KZ,Kazakhstan,7.31607858288585,2009
KZ,Kazakhstan,17.139899777207,2008
KZ,Kazakhstan,10.8468362075558,2007
KZ,Kazakhstan,8.72169386091733,2006
KZ,Kazakhstan,7.57999929125767,2005
KZ,Kazakhstan,6.88205438981897,2004
KZ,Kazakhstan,6.43821810118941,2003
KZ,Kazakhstan,5.83692452105643,2002
KZ,Kazakhstan,8.35413777161342,2001
KZ,Kazakhstan,13.1808905865731,2000
KZ,Kazakhstan,8.29602765342564,1999
KZ,Kazakhstan,7.14632665452334,1998
KZ,Kazakhstan,17.4080410607357,1997
KZ,Kazakhstan,39.1825423654111,1996
KZ,Kazakhstan,176.15529894237,1995
KG,Kyrgyz Republic,NA,2018
KG,Kyrgyz Republic,3.1753098637994,2017
KG,Kyrgyz Republic,0.388838296895887,2016
KG,Kyrgyz Republic,6.50331838993381,2015
KG,Kyrgyz Republic,7.53424729775882,2014
KG,Kyrgyz Republic,6.61375202358086,2013
KG,Kyrgyz Republic,2.76844236540948,2012
KG,Kyrgyz Republic,16.6363262731496,2011
KG,Kyrgyz Republic,7.96772225579691,2010
KG,Kyrgyz Republic,6.83656248105363,2009
KG,Kyrgyz Republic,24.5201024234101,2008
KG,Kyrgyz Republic,10.2301032660485,2007
KG,Kyrgyz Republic,5.5521233316254,2006
KG,Kyrgyz Republic,4.3386739184431,2005
KG,Kyrgyz Republic,4.11065084723383,2004
KG,Kyrgyz Republic,2.97461295184354,2003
KG,Kyrgyz Republic,2.13420986310243,2002
KG,Kyrgyz Republic,6.91967989423041,2001
KG,Kyrgyz Republic,18.7007342838023,2000
KG,Kyrgyz Republic,37.0309258369344,1999
KG,Kyrgyz Republic,10.4573825846721,1998
KG,Kyrgyz Republic,23.4354278497005,1997
KG,Kyrgyz Republic,31.9473377218566,1996
KG,Kyrgyz Republic,NA,1995
LT,Lithuania,2.69792779208397,2018
LT,Lithuania,3.72297171197815,2017
LT,Lithuania,0.905521553717304,2016
LT,Lithuania,-0.884108434651286,2015
LT,Lithuania,0.103789914462827,2014
LT,Lithuania,1.047466620793,2013
LT,Lithuania,3.08998326935632,2012
LT,Lithuania,4.13030068838344,2011
LT,Lithuania,1.3191844445981,2010
LT,Lithuania,4.45306006826803,2009
LT,Lithuania,10.9258764682807,2008
LT,Lithuania,5.73716210778581,2007
LT,Lithuania,3.73913861823554,2006
LT,Lithuania,2.65847109572964,2005
LT,Lithuania,1.16413152293511,2004
LT,Lithuania,-1.13431153853021,2003
LT,Lithuania,0.281472958210649,2002
LT,Lithuania,1.36711041222864,2001
LT,Lithuania,0.981661536457063,2000
LT,Lithuania,0.72752165869607,1999
LT,Lithuania,5.06757306710433,1998
LT,Lithuania,8.88104152395966,1997
LT,Lithuania,24.6251814829932,1996
LT,Lithuania,39.6475940786043,1995
LU,Luxembourg,1.52819524307373,2018
LU,Luxembourg,1.73079959118897,2017
LU,Luxembourg,0.290833333333306,2016
LU,Luxembourg,0.4747431614378,2015
LU,Luxembourg,0.628543985440705,2014
LU,Luxembourg,1.73403963519166,2013
LU,Luxembourg,2.66284165508017,2012
LU,Luxembourg,3.4106834106834,2011
LU,Luxembourg,2.27367911621542,2010
LU,Luxembourg,0.368041997888919,2009
LU,Luxembourg,3.40187963025566,2008
LU,Luxembourg,2.31245861786128,2007
LU,Luxembourg,2.66631494577072,2006
LU,Luxembourg,2.48769665164086,2005
LU,Luxembourg,2.22567916428892,2004
LU,Luxembourg,2.04984030563515,2003
LU,Luxembourg,2.07408613571644,2002
LU,Luxembourg,2.66382110579103,2001
LU,Luxembourg,3.15076707022592,2000
LU,Luxembourg,1.02519676474934,1999
LU,Luxembourg,0.958570110494639,1998
LU,Luxembourg,1.36751261207943,1997
LU,Luxembourg,1.18385968843569,1996
LU,Luxembourg,1.86769424969108,1995
LV,Latvia,2.53445424186602,2018
LV,Latvia,2.93036312374664,2017
LV,Latvia,0.140633334505292,2016
LV,Latvia,0.174242243625214,2015
LV,Latvia,0.620490636732377,2014
LV,Latvia,-0.0294547782578977,2013
LV,Latvia,2.25778924374594,2012
LV,Latvia,4.37073559939221,2011
LV,Latvia,-1.08463595015159,2010
LV,Latvia,3.53410672858941,2009
LV,Latvia,15.4023191064986,2008
LV,Latvia,10.0929775849168,2007
LV,Latvia,6.53619908765875,2006
LV,Latvia,6.74845027893117,2005
LV,Latvia,6.19238547197433,2004
LV,Latvia,2.94264752948481,2003
LV,Latvia,1.93887573855892,2002
LV,Latvia,2.48704003555455,2001
LV,Latvia,2.65425477796052,2000
LV,Latvia,2.36481836111806,1999
LV,Latvia,4.64421422660782,1998
LV,Latvia,8.44738342092955,1997
LV,Latvia,17.6104698431032,1996
LV,Latvia,24.975935531675,1995
MD,Moldova,3.04505397337069,2018
MD,Moldova,6.57022997455603,2017
MD,Moldova,6.35930898037937,2016
MD,Moldova,9.67624033101861,2015
MD,Moldova,5.08878554625883,2014
MD,Moldova,4.59787897363128,2013
MD,Moldova,4.54633427355305,2012
MD,Moldova,7.68725103356185,2011
MD,Moldova,7.48385086350851,2010
MD,Moldova,-0.0627185967109837,2009
MD,Moldova,12.783047261882,2008
MD,Moldova,12.3671668414302,2007
MD,Moldova,12.7777557830351,2006
MD,Moldova,11.9591837222126,2005
MD,Moldova,12.5242768428228,2004
MD,Moldova,11.7460792058233,2003
MD,Moldova,5.30124390261599,2002
MD,Moldova,9.76466285757637,2001
MD,Moldova,31.2993015817784,2000
MD,Moldova,39.2559806891746,1999
MD,Moldova,7.69576517517199,1998
MD,Moldova,11.7728324494467,1997
MD,Moldova,23.5056772963368,1996
MD,Moldova,29.8656104095719,1995
MK,North Macedonia,1.45890435748222,2018
MK,North Macedonia,1.3498396150761,2017
MK,North Macedonia,-0.237052782652839,2016
MK,North Macedonia,-0.301279046727296,2015
MK,North Macedonia,-0.281018199488676,2014
MK,North Macedonia,2.78438389763956,2013
MK,North Macedonia,3.31605566687646,2012
MK,North Macedonia,3.90475422069738,2011
MK,North Macedonia,1.50997522027615,2010
MK,North Macedonia,-0.739633963061138,2009
MK,North Macedonia,8.33189666968097,2008
MK,North Macedonia,2.25175798305448,2007
MK,North Macedonia,3.21362929606349,2006
MK,North Macedonia,0.52551595071433,2005
MK,North Macedonia,-0.448650206552057,2004
MK,North Macedonia,0.855562122724249,2003
MK,North Macedonia,2.31459794083216,2002
MK,North Macedonia,5.19888525744053,2001
MK,North Macedonia,6.60742291038535,2000
MK,North Macedonia,-1.27928657572629,1999
MK,North Macedonia,0.54419965252307,1998
MK,North Macedonia,1.29436487155048,1997
MK,North Macedonia,2.46660008582917,1996
MK,North Macedonia,16.3735889723568,1995
MT,Malta,1.15782362451512,2018
MT,Malta,1.3643544815071,2017
MT,Malta,0.642702771527276,2016
MT,Malta,1.1005482637893,2015
MT,Malta,0.310306472181729,2014
MT,Malta,1.18028436366548,2013
MT,Malta,2.37582057760382,2012
MT,Malta,2.96298528192878,2011
MT,Malta,1.51563513618533,2010
MT,Malta,2.08432746082342,2009
MT,Malta,4.25862171897076,2008
MT,Malta,1.24921923797625,2007
MT,Malta,2.77378006481472,2006
MT,Malta,3.00796652450315,2005
MT,Malta,2.79082848067755,2004
MT,Malta,1.303837774426,2003
MT,Malta,2.1884904806055,2002
MT,Malta,2.92949244324101,2001
MT,Malta,2.36959287531812,2000
MT,Malta,2.13476888806385,1999
MT,Malta,2.38525135417659,1998
MT,Malta,3.11207791953274,1997
MT,Malta,2.05400000000007,1996
MT,Malta,4.42664550286656,1995
ME,Montenegro,2.61121647230232,2018
ME,Montenegro,2.38023599053136,2017
ME,Montenegro,-0.27138502338526,2016
ME,Montenegro,1.54869158222488,2015
ME,Montenegro,-0.71051405171022,2014
ME,Montenegro,2.20589268141181,2013
ME,Montenegro,4.14524724981109,2012
ME,Montenegro,3.45014311248693,2011
ME,Montenegro,0.65494657014848,2010
ME,Montenegro,3.46672373207794,2009
ME,Montenegro,8.75872769588797,2008
ME,Montenegro,4.34712215656114,2007
ME,Montenegro,2.92451258123646,2006
ME,Montenegro,NA,2005
ME,Montenegro,NA,2004
ME,Montenegro,NA,2003
ME,Montenegro,NA,2002
ME,Montenegro,NA,2001
ME,Montenegro,NA,2000
ME,Montenegro,NA,1999
ME,Montenegro,NA,1998
ME,Montenegro,NA,1997
ME,Montenegro,NA,1996
ME,Montenegro,NA,1995
NL,Netherlands,1.70349794744475,2018
NL,Netherlands,1.3814587140721,2017
NL,Netherlands,0.316666666666663,2016
NL,Netherlands,0.600248147278775,2015
NL,Netherlands,0.976035079699661,2014
NL,Netherlands,2.50689852657884,2013
NL,Netherlands,2.45554765291609,2012
NL,Netherlands,2.3410701775137,2011
NL,Netherlands,1.27530569556686,2010
NL,Netherlands,1.18977687021549,2009
NL,Netherlands,2.48650198289454,2008
NL,Netherlands,1.61385859802103,2007
NL,Netherlands,1.10150106517704,2006
NL,Netherlands,1.68813017869622,2005
NL,Netherlands,1.26364739183177,2004
NL,Netherlands,2.09199838997658,2003
NL,Netherlands,3.28753104712768,2002
NL,Netherlands,4.15584127195611,2001
NL,Netherlands,2.36052233801956,2000
NL,Netherlands,2.15717918055056,1999
NL,Netherlands,1.95913632274256,1998
NL,Netherlands,2.1092456273948,1997
NL,Netherlands,2.11378787066776,1996
NL,Netherlands,1.92322457166356,1995
PL,Poland,1.81295156542681,2018
PL,Poland,2.07593553673862,2017
PL,Poland,-0.664767331434023,2016
PL,Poland,-0.874125874125849,2015
PL,Poland,0.0538213132400467,2014
PL,Poland,0.99198260633235,2013
PL,Poland,3.56037151702788,2012
PL,Poland,4.23940149625935,2011
PL,Poland,2.58069370250546,2010
PL,Poland,3.79539242483406,2009
PL,Poland,4.1649719352477,2008
PL,Poland,2.45874312385397,2007
PL,Poland,1.28469394366409,2006
PL,Poland,2.18379872390258,2005
PL,Poland,3.38264681884694,2004
PL,Poland,0.682701375787657,2003
PL,Poland,1.90528215048054,2002
PL,Poland,5.40833545566151,2001
PL,Poland,9.90017538843062,2000
PL,Poland,7.1540729117986,1999
PL,Poland,11.5978554257236,1998
PL,Poland,14.9131586149599,1997
PL,Poland,19.7949669196707,1996
PL,Poland,27.951388563304,1995
PT,Portugal,0.99371568346825,2018
PT,Portugal,1.36861411643481,2017
PT,Portugal,0.607397074641661,2016
PT,Portugal,0.487938623904736,2015
PT,Portugal,-0.278153367467421,2014
PT,Portugal,0.27441666666668,2013
PT,Portugal,2.77333854051579,2012
PT,Portugal,3.65301100430729,2011
PT,Portugal,1.40257289895371,2010
PT,Portugal,-0.83553002150417,2009
PT,Portugal,2.58850657657964,2008
PT,Portugal,2.45396528138739,2007
PT,Portugal,3.10766545871054,2006
PT,Portugal,2.27716394887833,2005
PT,Portugal,2.365362040973,2004
PT,Portugal,3.21899090682897,2003
PT,Portugal,3.60034658290911,2002
PT,Portugal,4.36990330551795,2001
PT,Portugal,2.85303039287156,2000
PT,Portugal,2.34009490312174,1999
PT,Portugal,2.57275225909127,1998
PT,Portugal,2.33686298314112,1997
PT,Portugal,3.06897732509791,1996
PT,Portugal,4.22281614099486,1995
RO,Romania,4.62548443137781,2018
RO,Romania,1.33902121104396,2017
RO,Romania,-1.54479666813904,2016
RO,Romania,-0.594156437495137,2015
RO,Romania,1.06830987684293,2014
RO,Romania,3.98471235548128,2013
RO,Romania,3.33492267693443,2012
RO,Romania,5.78925328815882,2011
RO,Romania,6.09141668601892,2010
RO,Romania,5.58742004264392,2009
RO,Romania,7.85080255714483,2008
RO,Romania,4.83732928313989,2007
RO,Romania,6.55851412276983,2006
RO,Romania,9.01491283343835,2005
RO,Romania,11.8743635936399,2004
RO,Romania,15.2734889936255,2003
RO,Romania,22.5398862605386,2002
RO,Romania,34.4770123493528,2001
RO,Romania,45.6665940440238,2000
RO,Romania,45.8037811326362,1999
RO,Romania,59.0965827541167,1998
RO,Romania,154.763480436309,1997
RO,Romania,38.8293013382852,1996
RO,Romania,32.2424847257597,1995
RU,Russian Federation,2.87831382614987,2018
RU,Russian Federation,3.68333072334493,2017
RU,Russian Federation,7.0424372541371,2016
RU,Russian Federation,15.5343959935701,2015
RU,Russian Federation,7.8201697001385,2014
RU,Russian Federation,6.75466833903486,2013
RU,Russian Federation,5.0747430079915,2012
RU,Russian Federation,8.44046485932559,2011
RU,Russian Federation,6.8493923025503,2010
RU,Russian Federation,11.6473295764118,2009
RU,Russian Federation,14.1107677840442,2008
RU,Russian Federation,9.00729868861076,2007
RU,Russian Federation,9.66865454789265,2006
RU,Russian Federation,12.6853039507349,2005
RU,Russian Federation,10.8886157326216,2004
RU,Russian Federation,13.6632930228667,2003
RU,Russian Federation,15.7887307914462,2002
RU,Russian Federation,21.4770072117159,2001
RU,Russian Federation,20.7987606558703,2000
RU,Russian Federation,85.7464940960636,1999
RU,Russian Federation,27.6856798076743,1998
RU,Russian Federation,14.761329268806,1997
RU,Russian Federation,47.7520122009939,1996
RU,Russian Federation,197.414268084251,1995
RS,Serbia,1.95984076293803,2018
RS,Serbia,3.13106248590119,2017
RS,Serbia,1.12231397417765,2016
RS,Serbia,1.39235822000187,2015
RS,Serbia,2.08244793880151,2014
RS,Serbia,7.69426362896666,2013
RS,Serbia,7.33038589596636,2012
RS,Serbia,11.1373976342129,2011
RS,Serbia,6.14255360247246,2010
RS,Serbia,8.1169509223808,2009
RS,Serbia,12.410986775178,2008
RS,Serbia,6.3917064439141,2007
RS,Serbia,11.7240229980834,2006
RS,Serbia,16.1199806482826,2005
RS,Serbia,11.0263627183464,2004
RS,Serbia,9.87617889729578,2003
RS,Serbia,19.4908321579689,2002
RS,Serbia,95.0052258100007,2001
RS,Serbia,71.1206287946541,2000
RS,Serbia,42.4539054642972,1999
RS,Serbia,30.1596997992844,1998
RS,Serbia,23.307866135801,1997
RS,Serbia,95.6009261208171,1996
RS,Serbia,82.6605151864663,1995
SK,Slovak Republic,2.51403712883808,2018
SK,Slovak Republic,1.31194588223234,2017
SK,Slovak Republic,-0.520010196278324,2016
SK,Slovak Republic,-0.325219777427739,2015
SK,Slovak Republic,-0.0761653295419824,2014
SK,Slovak Republic,1.40047368963031,2013
SK,Slovak Republic,3.60610263522886,2012
SK,Slovak Republic,3.91928599146294,2011
SK,Slovak Republic,0.957018132975136,2010
SK,Slovak Republic,1.61510464058236,2009
SK,Slovak Republic,4.59817976325028,2008
SK,Slovak Republic,2.75672371638138,2007
SK,Slovak Republic,4.4833312044961096,2006
SK,Slovak Republic,2.70908494588391,2005
SK,Slovak Republic,7.54850088183419,2004
SK,Slovak Republic,8.55414305406651,2003
SK,Slovak Republic,3.12714222984604,2002
SK,Slovak Republic,7.32962019115532,2001
SK,Slovak Republic,12.0357805974299,2000
SK,Slovak Republic,10.5704416075224,1999
SK,Slovak Republic,6.66565123195829,1998
SK,Slovak Republic,6.14198999595653,1997
SK,Slovak Republic,5.77582786155945,1996
SK,Slovak Republic,9.84109579837757,1995
SI,Slovenia,1.73860861988181,2018
SI,Slovenia,1.42910743319297,2017
SI,Slovenia,-0.0549995416704911,2016
SI,Slovenia,-0.525552285820838,2015
SI,Slovenia,0.199343826570849,2014
SI,Slovenia,1.76920085881896,2013
SI,Slovenia,2.5974138603901,2012
SI,Slovenia,1.80285171941907,2011
SI,Slovenia,1.80117022137136,2010
SI,Slovenia,0.83926224679384,2009
SI,Slovenia,5.64742380573934,2008
SI,Slovenia,3.65749563284104,2007
SI,Slovenia,2.45792444195864,2006
SI,Slovenia,2.45150132316474,2005
SI,Slovenia,3.59297594249513,2004
SI,Slovenia,5.54416421752898,2003
SI,Slovenia,7.48077770703756,2002
SI,Slovenia,8.37966587492205,2001
SI,Slovenia,8.91174418658764,2000
SI,Slovenia,6.15558754451559,1999
SI,Slovenia,7.8911668285669,1998
SI,Slovenia,8.35967990704295,1997
SI,Slovenia,9.86445061546852,1996
SI,Slovenia,13.4637296178669,1995
SE,Sweden,1.95353530127029,2018
SE,Sweden,1.79449904665596,2017
SE,Sweden,0.984269244577978,2016
SE,Sweden,-0.0467847449832651,2015
SE,Sweden,-0.17963849411465,2014
SE,Sweden,-0.0442929701486557,2013
SE,Sweden,0.8883775069237,2012
SE,Sweden,2.96115073822139,2011
SE,Sweden,1.15798802715629,2010
SE,Sweden,-0.494460544378046,2009
SE,Sweden,3.43704910602875,2008
SE,Sweden,2.21216883436735,2007
SE,Sweden,1.36021468627688,2006
SE,Sweden,0.453170852576176,2005
SE,Sweden,0.373659828721796,2004
SE,Sweden,1.92565534892387,2003
SE,Sweden,2.15848213589263,2002
SE,Sweden,2.40595834145435,2001
SE,Sweden,0.899143734041743,2000
SE,Sweden,0.462175756339131,1999
SE,Sweden,-0.267132668354967,1998
SE,Sweden,0.658410256243524,1997
SE,Sweden,0.533131978766251,1996
SE,Sweden,2.45514857818396,1995
TJ,Tajikistan,NA,2018
TJ,Tajikistan,NA,2017
TJ,Tajikistan,6.00458082322154,2016
TJ,Tajikistan,5.71455949649708,2015
TJ,Tajikistan,6.10442765129665,2014
TJ,Tajikistan,5.00964645344951,2013
TJ,Tajikistan,5.83116601031449,2012
TJ,Tajikistan,12.4315490430408,2011
TJ,Tajikistan,6.4195650906086,2010
TJ,Tajikistan,6.44823481444301,2009
TJ,Tajikistan,20.470521901406,2008
TJ,Tajikistan,13.1491247240418,2007
TJ,Tajikistan,10.0108651832672,2006
TJ,Tajikistan,7.09193244754664,2005
TJ,Tajikistan,7.14196508239773,2004
TJ,Tajikistan,16.3034911992817,2003
TJ,Tajikistan,12.2499847774476,2002
TJ,Tajikistan,38.5918894576766,2001
TJ,Tajikistan,NA,2000
TJ,Tajikistan,NA,1999
TJ,Tajikistan,NA,1998
TJ,Tajikistan,NA,1997
TJ,Tajikistan,NA,1996
TJ,Tajikistan,NA,1995
TM,Turkmenistan,NA,2018
TM,Turkmenistan,NA,2017
TM,Turkmenistan,NA,2016
TM,Turkmenistan,NA,2015
TM,Turkmenistan,NA,2014
TM,Turkmenistan,NA,2013
TM,Turkmenistan,NA,2012
TM,Turkmenistan,NA,2011
TM,Turkmenistan,NA,2010
TM,Turkmenistan,NA,2009
TM,Turkmenistan,NA,2008
TM,Turkmenistan,NA,2007
TM,Turkmenistan,NA,2006
TM,Turkmenistan,NA,2005
TM,Turkmenistan,NA,2004
TM,Turkmenistan,NA,2003
TM,Turkmenistan,NA,2002
TM,Turkmenistan,NA,2001
TM,Turkmenistan,NA,2000
TM,Turkmenistan,NA,1999
TM,Turkmenistan,NA,1998
TM,Turkmenistan,NA,1997
TM,Turkmenistan,NA,1996
TM,Turkmenistan,NA,1995
TR,Turkey,16.3324638988929,2018
TR,Turkey,11.1443110840764,2017
TR,Turkey,7.77513415328334,2016
TR,Turkey,7.6708536484588,2015
TR,Turkey,8.85457271364318,2014
TR,Turkey,7.49309030547697,2013
TR,Turkey,8.89156996512164,2012
TR,Turkey,6.47187967115097,2011
TR,Turkey,8.56644420552977,2010
TR,Turkey,6.25097663090625,2009
TR,Turkey,10.4441283764885,2008
TR,Turkey,8.75618090972635,2007
TR,Turkey,9.59724212288445,2006
TR,Turkey,8.17916036802001,2005
TR,Turkey,8.59826168115267,2004
TR,Turkey,21.6024384490573,2003
TR,Turkey,44.9641209479849,2002
TR,Turkey,54.4001887619075,2001
TR,Turkey,54.9153705812683,2000
TR,Turkey,64.8674876350757,1999
TR,Turkey,84.6413434846315,1998
TR,Turkey,85.669361649978,1997
TR,Turkey,80.4121511388042,1996
TR,Turkey,89.1133172248499,1995
UA,Ukraine,10.9518559353179,2018
UA,Ukraine,14.4383227488749,2017
UA,Ukraine,13.9127101997796,2016
UA,Ukraine,48.6998646434423,2015
UA,Ukraine,12.0718562874252,2014
UA,Ukraine,-0.238948626045408,2013
UA,Ukraine,0.568727971803899,2012
UA,Ukraine,7.95572466274646,2011
UA,Ukraine,9.37293105078976,2010
UA,Ukraine,15.8811924594476,2009
UA,Ukraine,25.226461707384,2008
UA,Ukraine,12.8387796190181,2007
UA,Ukraine,9.05252491133255,2006
UA,Ukraine,13.5695764909248,2005
UA,Ukraine,9.0480678605089,2004
UA,Ukraine,5.17967781908312,2003
UA,Ukraine,0.757420846392867,2002
UA,Ukraine,11.958808539046,2001
UA,Ukraine,28.2030972388552,2000
UA,Ukraine,22.6836718061345,1999
UA,Ukraine,10.5771611482514,1998
UA,Ukraine,15.9405994149429,1997
UA,Ukraine,80.3255014551743,1996
UA,Ukraine,376.746174768209,1995
UZ,Uzbekistan,NA,2018
UZ,Uzbekistan,NA,2017
UZ,Uzbekistan,NA,2016
UZ,Uzbekistan,NA,2015
UZ,Uzbekistan,NA,2014
UZ,Uzbekistan,NA,2013
UZ,Uzbekistan,NA,2012
UZ,Uzbekistan,NA,2011
UZ,Uzbekistan,NA,2010
UZ,Uzbekistan,NA,2009
UZ,Uzbekistan,NA,2008
UZ,Uzbekistan,NA,2007
UZ,Uzbekistan,NA,2006
UZ,Uzbekistan,NA,2005
UZ,Uzbekistan,NA,2004
UZ,Uzbekistan,NA,2003
UZ,Uzbekistan,NA,2002
UZ,Uzbekistan,NA,2001
UZ,Uzbekistan,NA,2000
UZ,Uzbekistan,NA,1999
UZ,Uzbekistan,NA,1998
UZ,Uzbekistan,NA,1997
UZ,Uzbekistan,NA,1996
UZ,Uzbekistan,NA,1995
